Date,Tensao_Media_Atual_kPa,Chuva_Acumulada_3d_mm,Tmax_Futura_3d_C,Irrigacao_mm,DAP
2019-05-08,33.16601908224228,0.6,35.5,0.0,1
2019-05-09,33.166241855080635,0.0,35.5,0.0,2
2019-05-10,33.166270679184464,0.2,35.5,0.0,3
2019-05-11,33.16627440866196,1.0,35.0,0.0,4
2019-05-12,33.166274891209355,1.0,34.8,0.0,5
2019-05-13,33.166274953644866,13.600000000000001,34.8,0.0,6
2019-05-14,33.166274961723275,32.8,34.2,0.0,7
2019-05-15,33.16627496276857,33.6,31.9,0.0,8
2019-05-16,33.166274962903714,22.4,33.0,0.0,9
2019-05-17,33.166274962921236,2.4000000000000004,33.1,0.0,10
2019-05-18,31.37518657269397,1.6,33.9,0.0,11
2019-05-19,27.37514831132564,0.0,34.3,0.0,12
2019-05-20,32.18833271398995,0.0,34.3,0.0,13
2019-05-21,32.67767437283443,0.0,34.3,0.0,14
2019-05-22,33.087203563188055,0.0,34.2,0.0,15
2019-05-23,33.15523773810062,0.0,34.7,0.0,16
2019-05-24,33.1648334774094,0.0,34.7,0.0,17
2019-05-25,33.16608844959022,0.0,34.7,0.0,18
2019-05-26,33.166250830394674,0.0,35.1,0.0,19
2019-05-27,33.16627184047777,0.0,35.1,0.0,20
2019-05-28,33.166274558918644,0.2,35.1,0.0,21
2019-05-29,33.1662749106507,0.2,34.0,0.0,22
2019-05-30,33.16627495616032,0.2,35.2,0.0,23
2019-05-31,33.16627496204872,3.8,35.2,0.0,24
2019-06-01,33.16627496281062,3.8,35.2,0.0,25
2019-06-02,33.166274962909235,3.8,35.2,0.0,26
2019-06-03,33.16627496292202,0.0,35.2,0.0,27
2019-06-04,33.16627496292362,0.0,35.2,0.0,28
2019-06-05,33.166274962923815,0.0,34.6,0.0,29
2019-06-06,33.16627496292384,0.0,34.6,0.0,30
2019-06-07,33.16627496292384,0.0,34.6,0.0,31
2019-06-08,33.16627496292384,0.0,34.0,0.0,32
2019-06-09,33.16627496292384,0.0,34.2,0.0,33
2019-06-10,33.16627496292384,0.0,34.2,0.0,34
2019-06-11,33.16627496292384,0.0,34.2,0.0,35
2019-06-12,33.16627496292384,0.0,34.2,0.0,36
2019-06-13,33.16627496292384,0.0,34.5,0.0,37
2019-06-14,33.16627496292384,0.0,34.5,0.0,38
2019-06-15,33.16627496292384,0.0,34.5,0.0,39
2019-06-16,33.16627496292384,0.0,34.4,1.1477128701637265,40
2019-06-17,62.05504201770499,0.0,34.5,1.1306206138278456,41
2019-06-18,62.05504201770499,0.0,34.5,1.2775717932238253,42
2019-06-19,62.05504201770499,0.0,34.5,1.2883902413256654,43
2019-06-20,62.05504201770499,0.0,34.3,1.1105838200358045,44
2019-06-21,62.05504201770499,0.0,34.3,1.5823900086427896,45
2019-06-22,62.05504201770499,0.0,34.3,1.3625749898637018,46
2019-06-23,62.05504201770499,0.0,34.7,1.256846810532175,47
2019-06-24,62.05504201770499,0.0,35.1,1.3082333683284486,48
2019-06-25,62.05504201770499,0.0,35.1,1.2863101263523664,49
2019-06-26,62.05504201770499,0.0,35.1,1.274847038408089,50
2019-06-27,62.05504201770499,0.0,35.1,1.4617637001866468,51
2019-06-28,62.05504201770499,0.0,35.6,1.3454695238064476,52
2019-06-29,62.05504201770499,0.0,35.6,1.5420757159688714,53
2019-06-30,62.05504201770499,0.0,35.6,1.51999532221227,54
2019-07-01,62.05504201770499,0.0,35.4,1.2173724970013566,55
2019-07-02,62.05504201770499,0.0,35.4,1.3928571179189442,56
2019-07-03,62.05504201770499,0.0,35.4,1.1426253475173593,57
2019-07-04,62.05504201770499,0.0,35.0,0.7992123739612111,58
2019-07-05,62.05504201770499,24.6,35.0,0.736288886114958,59
2019-07-06,62.05504201770499,24.8,32.5,0.7874438721724913,60
2019-07-07,62.05504201770499,24.8,32.5,0.7867444086794961,61
2019-07-08,62.05504201770499,0.2,33.2,0.0,62
2019-07-09,62.05504201770499,0.0,34.1,0.0,63
2019-07-10,28.7272125964417,0.0,34.1,0.0,64
2019-07-11,32.3872857261545,0.0,34.1,0.0,65
2019-07-12,33.0598092498315,0.0,34.1,0.0,66
2019-07-13,33.152458518285165,0.0,34.1,0.0,67
2019-07-14,33.164486980433956,0.0,34.1,0.0,68
2019-07-15,33.16604361535885,0.0,34.0,0.0,69
2019-07-16,33.166245029378594,0.0,33.9,0.0,70
2019-07-17,33.16627108989896,0.0,33.9,0.0,71
2019-07-18,33.16627446180321,0.0,33.9,0.0,72
2019-07-19,33.16627489808508,0.0,34.4,0.0,73
2019-07-20,33.1662749545346,0.0,34.4,0.0,74
2019-07-21,33.166274961838425,0.0,34.5,0.0,75
2019-07-22,33.16627496278341,0.0,35.3,0.0,76
2019-07-23,33.16627496290572,0.0,36.0,0.0,77
2019-07-24,33.166274962921506,0.0,36.0,0.0,78
2019-07-25,33.16627496292354,0.0,36.0,0.0,79
2019-07-26,33.16627496292383,0.0,34.8,0.0,80
2019-07-27,33.16627496292383,0.0,36.1,1.038476363568572,81
2019-07-28,62.05504201770499,0.0,36.1,0.8845552792218936,82
2019-07-29,62.05504201770499,0.0,36.1,1.0323030796938888,83
2019-07-30,62.05504201770499,0.0,36.0,1.1563763539581329,84
2019-07-31,62.05504201770499,0.0,36.1,1.155010670307205,85
2019-08-01,62.05504201770499,0.0,36.1,1.043486692051035,86
2019-08-02,62.05504201770499,0.0,36.1,0.979270062767726,87
2019-08-03,62.05504201770499,0.0,35.2,0.7774130464570956,88
2020-04-26,28.1164760464128,6.999999999999999,33.8,0.0,1
2020-04-27,32.3293889763507,5.199999999999999,33.7,0.0,2
2020-04-28,33.054419964025485,0.6,33.7,0.0,3
2020-04-29,33.15178210000603,0.6,34.2,0.0,4
2020-04-30,33.16439942999831,0.0,34.7,0.0,5
2020-05-01,33.16603228692641,1.2,34.7,0.0,6
2020-05-02,33.16624356361372,1.2,34.7,0.0,7
2020-05-03,33.166270900247355,1.2,34.4,0.0,8
2020-05-04,33.1662744372647,0.0,34.5,0.9475614455988326,9
2020-05-05,58.2387504237566,5.4,34.5,3.5011085625727074,10
2020-05-06,61.646060253554026,7.0,34.5,3.562325532870764,11
2020-05-07,62.05504201770499,7.0,33.1,3.21656758220191,12
2020-05-08,62.05504201770499,1.6,33.7,0.0,13
2020-05-09,62.05504201770499,0.0,33.9,0.0,14
2020-05-10,62.05504201770499,0.0,35.7,0.580543785681249,15
2020-05-11,62.05504201770499,0.0,35.7,1.7227127137655258,16
2020-05-12,62.05504201770499,0.0,35.7,2.263704037862746,17
2020-05-13,62.05504201770499,0.0,34.7,2.559112368375233,18
2020-05-14,62.05504201770499,0.0,34.7,2.279816658753956,19
2020-05-15,62.05504201770499,0.0,34.5,1.951823451509302,20
2020-05-16,62.05504201770499,2.0,34.5,1.7305467829808079,21
2020-05-17,62.05504201770499,2.6,34.5,2.104008445150473,22
2020-05-18,62.05504201770499,2.6,34.2,2.360105000366845,23
2020-05-19,62.05504201770499,0.6,34.6,0.9825234634358748,24
2020-05-20,62.05504201770499,0.0,35.0,2.849730808963168,25
2020-05-21,62.05504201770499,0.0,35.0,3.667919375588852,26
2020-05-22,62.05504201770499,9.0,35.0,3.547554732513979,27
2020-05-23,62.05504201770499,9.0,33.9,3.5752861769331714,28
2020-05-24,62.05504201770499,9.2,33.0,2.9208499822002225,29
2020-05-25,62.05504201770499,0.4,33.0,0.0,30
2020-05-26,62.05504201770499,2.4,33.4,0.0,31
2020-05-27,49.89522910280276,2.1999999999999997,33.4,0.0,32
2020-05-28,48.8481124762765,2.0,33.4,1.1027919386088652,33
2020-05-29,62.05504201770499,0.0,33.4,1.562920635920769,34
2020-05-30,62.05504201770499,0.0,34.1,3.7022268187970635,35
2020-05-31,62.05504201770499,0.0,34.2,3.473924203172079,36
2020-06-01,62.05504201770499,0.0,34.5,3.3780526184401656,37
2020-06-02,62.05504201770499,0.0,34.5,3.150351425600557,38
2020-06-03,62.05504201770499,0.0,34.5,3.3921200471036794,39
2020-06-04,62.05504201770499,0.0,34.6,3.2689964700349146,40
2020-06-05,62.05504201770499,0.0,34.7,3.1434775642821746,41
2020-06-06,62.05504201770499,0.0,34.7,4.146487923725483,42
2020-06-07,62.05504201770499,0.0,34.7,3.8103003877718185,43
2020-06-08,62.05504201770499,0.0,34.7,4.05468049825037,44
2020-06-09,62.05504201770499,0.0,34.7,4.022089849324438,45
2020-06-10,62.05504201770499,0.0,34.7,3.869336201154577,46
2020-06-11,62.05504201770499,0.0,34.5,4.195368804972899,47
2020-06-12,62.05504201770499,0.0,34.5,4.072465245544993,48
2020-06-13,62.05504201770499,0.0,34.5,4.189440612002782,49
2020-06-14,62.05504201770499,0.0,34.5,4.097237597645315,50
2020-06-15,62.05504201770499,0.0,34.3,3.8792721971670305,51
2020-06-16,62.05504201770499,0.0,34.3,4.152573405940363,52
2020-06-17,62.05504201770499,0.0,34.3,4.163480493178141,53
2020-06-18,62.05504201770499,0.0,34.3,4.43681451051651,54
2020-06-19,62.05504201770499,0.0,34.3,3.9041881423716456,55
2020-06-20,62.05504201770499,0.0,34.4,4.00980765679484,56
2020-06-21,62.05504201770499,0.0,34.4,4.460927943902843,57
2020-06-22,62.05504201770499,0.0,34.4,4.241806700345796,58
2020-06-23,62.05504201770499,0.0,34.4,3.663091503297608,59
2020-06-24,62.05504201770499,0.0,35.6,4.0263768139483265,60
2020-06-25,62.05504201770499,0.0,35.9,4.117325045190451,61
2020-06-26,62.05504201770499,0.0,35.9,3.675523157209476,62
2020-06-27,62.05504201770499,0.0,35.9,4.173373867760788,63
2020-06-28,62.05504201770499,0.0,36.0,4.0552882983146885,64
2020-06-29,62.05504201770499,0.0,36.4,4.291497960549037,65
2020-06-30,62.05504201770499,0.0,36.4,3.49692142039979,66
2020-07-01,62.05504201770499,0.0,36.4,3.847504148983369,67
2020-07-02,62.05504201770499,0.0,35.6,3.740304795006522,68
2020-07-03,62.05504201770499,0.0,35.6,4.03810836080378,69
2020-07-04,62.05504201770499,0.0,36.3,4.376851436652951,70
2020-07-05,62.05504201770499,0.0,36.3,4.321194592293135,71
2020-07-06,62.05504201770499,0.0,36.6,3.944653506045512,72
2020-07-07,62.05504201770499,0.0,36.6,3.87908425944814,73
2020-07-08,62.05504201770499,0.0,36.6,3.8859571233784367,74
2020-07-09,62.05504201770499,0.0,36.0,4.016708482316043,75
2020-07-10,62.05504201770499,0.0,36.0,4.332903883413928,76
2020-07-11,62.05504201770499,0.0,36.0,3.751792774122431,77
2020-07-12,62.05504201770499,0.0,35.7,3.964648118981968,78
2020-07-13,62.05504201770499,0.0,35.7,3.9404699922050925,79
2020-07-14,62.05504201770499,0.0,35.7,3.8032535109913086,80
2020-07-15,62.05504201770499,0.0,35.3,4.159186320854119,81
2020-07-16,62.05504201770499,0.0,35.3,4.351204790221764,82
2020-07-17,62.05504201770499,0.0,35.3,4.254947199653639,83
2020-07-18,62.05504201770499,0.0,35.3,4.440500443544557,84
2020-07-19,62.05504201770499,0.0,35.3,4.14029248345156,85
2020-07-20,62.05504201770499,0.0,35.5,4.230156782030673,86
2020-07-21,62.05504201770499,0.0,35.5,3.891487008652292,87
2020-07-22,62.05504201770499,0.0,35.5,3.9180946000476116,88
2020-07-23,62.05504201770499,0.0,35.5,4.019118759700965,89
2020-07-24,62.05504201770499,0.0,35.5,4.3458418560152206,90
2020-07-25,62.05504201770499,0.0,35.4,4.148591596446416,91
2020-07-26,62.05504201770499,0.0,35.4,4.026846919786712,92
2020-07-27,62.05504201770499,0.0,37.2,4.061506607454543,93
2020-07-28,62.05504201770499,0.0,37.2,4.090376050150346,94
2020-07-29,62.05504201770499,0.0,37.2,3.454043380896833,95
2020-07-30,62.05504201770499,0.0,36.1,3.5875054056249662,96
2020-07-31,62.05504201770499,0.0,36.1,3.954374315404724,97
2020-08-01,62.05504201770499,0.0,36.1,3.539579157355053,98
2020-08-02,62.05504201770499,0.0,36.1,3.4938723965037557,99
2020-08-03,62.05504201770499,0.0,36.1,3.4829855681016584,100
2021-04-26,32.943022632969885,10.2,33.2,0.0,1
2021-04-27,30.374335819931567,8.2,32.3,0.0,2
2021-04-28,32.15003841888402,1.5999999999999983,32.2,0.0,3
2021-04-29,33.014100173486625,1.5999999999999983,33.0,0.0,4
2021-04-30,31.58006305073595,0.5999999999999982,33.5,0.0,5
2021-05-01,32.89413477037097,0.0,33.5,0.0,6
2021-05-02,33.12790240868509,19.199999999999996,33.5,0.0,7
2021-05-03,33.16125993216944,20.2,32.3,0.0,8
2021-05-04,33.165626041443474,20.4,32.3,0.0,9
2021-05-05,33.16619099999921,1.2,32.9,0.0,10
2021-05-06,33.1662640991687,0.6000000000000001,33.3,0.0,11
2021-05-07,29.86339376424933,0.6000000000000001,33.3,0.0,12
2021-05-08,32.605288852980294,0.6000000000000001,33.3,0.0,13
2021-05-09,33.08887202824005,0.2,34.3,0.0,14
2021-05-10,33.15619904213448,0.0,34.3,0.0,15
2021-05-11,33.1649710998121,0.0,34.3,0.0,16
2021-05-12,33.1661062566939,0.0,34.2,0.3284363861496973,17
2021-05-13,62.05504201770499,0.0,33.2,3.2579826840675246,18
2021-05-14,62.05504201770499,0.0,33.5,2.627485328455644,19
2021-05-15,62.05504201770499,0.0,33.5,2.3718926430871012,20
2021-05-16,62.05504201770499,0.0,34.2,2.5795553004430225,21
2021-05-17,62.05504201770499,0.0,34.2,2.7884115066583566,22
2021-05-18,62.05504201770499,0.0,34.9,2.7458668141267553,23
2021-05-19,62.05504201770499,0.0,34.9,3.653012653533652,24
2021-05-20,62.05504201770499,0.0,34.9,3.456513418297424,25
2021-05-21,62.05504201770499,0.0,34.9,3.4110379613850332,26
2021-05-22,62.05504201770499,0.0,35.7,2.5638407094379216,27
2021-05-23,62.05504201770499,0.0,35.7,3.2634018978141577,28
2021-05-24,62.05504201770499,0.0,35.7,3.072525267234733,29
2021-05-25,62.05504201770499,0.0,35.1,3.5857311718043032,30
2021-05-26,62.05504201770499,0.0,34.7,3.596601682671978,31
2021-05-27,62.05504201770499,0.6,34.9,3.7850574680097875,32
2021-05-28,62.05504201770499,0.6,35.0,3.7729288142283774,33
2021-05-29,62.05504201770499,0.6,35.0,3.462222398387802,34
2021-05-30,62.05504201770499,0.0,35.0,3.373359014262531,35
2021-05-31,62.05504201770499,0.0,34.8,3.600044951675208,36
2021-06-01,62.05504201770499,0.0,34.4,3.1629418995920413,37
2021-06-02,62.05504201770499,0.0,34.4,3.467375016859883,38
2021-06-03,62.05504201770499,0.0,34.5,2.210392866153781,39
2021-06-04,62.05504201770499,0.0,34.9,3.184096712953113,40
2021-06-05,62.05504201770499,0.0,35.1,3.278280926470667,41
2021-06-06,62.05504201770499,0.0,35.1,3.6451327024727616,42
2021-06-07,62.05504201770499,4.8,35.1,3.448173007261941,43
2021-06-08,62.05504201770499,4.8,34.2,3.309699546678877,44
2021-06-09,62.05504201770499,4.8,34.2,2.637483748117328,45
2021-06-10,62.05504201770499,0.0,34.3,0.0,46
2021-06-11,62.05504201770499,0.0,34.3,1.82077219281713,47
